id,is_iceberg
5941774d,0.0009313267073594034
4023181e,0.9479005336761475
b20200e4,0.0001920327777042985
e7f018bb,0.9999860525131226
4371c8c3,0.2903539836406708
a8d9b1fd,0.004746382124722004
29e7727e,0.0011760280467569828
92a51ffb,0.9999955892562866
c769ac97,1.5035242384442427e-08
aee0547d,5.002551257308813e-21
565b28ac,1.886174952179346e-17
e04e9775,0.7257104516029358
8e8161d1,1.1705612035228796e-09
4cf4d256,0.03694772347807884
139e5324,8.644909394206479e-05
f156976f,2.6325638557977982e-08
68a117cc,0.00011359830386936665
d9aa7a56,0.14204402267932892
9005b143,0.25014325976371765
5f6d3988,0.9338417649269104
9ad70954,0.0007460083579644561
b9087b9e,0.5760598182678223
a39a1427,0.6414493918418884
82fbe8ed,0.02452419511973858
1fae4879,0.0
6dd8f13d,1.124293678071389e-19
bbad5958,0.001072328188456595
54527583,0.05460233986377716
be8fa29c,0.0029732566326856613
81a3328f,0.9999967813491821
1a3c0ab3,1.8751499055724707e-06
4deeeb8b,0.09634316712617874
ac6d5632,0.175110325217247
472dadb5,0.3375011682510376
96093f95,0.7150682210922241
f5b4e3df,0.8837782144546509
e01a3c92,4.844950937839265e-13
001680af,0.33292263746261597
8e639f33,0.06390553712844849
a2c16612,0.9895418882369995
a6d76474,1.4942255251155455e-29
19c47684,0.1757478564977646
015827b6,0.7759295105934143
7df7f7ce,0.1817426234483719
0bbf1a3f,0.38092857599258423
636cfbb7,0.016619155183434486
7370030a,0.9674087166786194
43aa97ad,0.0
ba2b5e63,0.9999992847442627
dfdd335b,0.9621196985244751
e79b13dc,3.3098825724664493e-07
dc32b195,0.3074667751789093
6d868590,0.9992965459823608
75fa59aa,0.00010276515240548179
ffe50836,0.5314619541168213
a7bfd784,0.9929935336112976
b3d569e3,0.07414727658033371
6c538c5b,0.00030194540158845484
5c7c15f4,1.0
0b745139,0.8199619650840759
fd14608e,0.2595970332622528
f0bc8305,0.0002296802995260805
a10ccb28,0.9999898672103882
543304c7,0.506156325340271
6c3a4078,0.0
9b73cc75,0.14332398772239685
5c6c71b1,0.0003721151442732662
09ee9186,0.9727843999862671
207c35cf,0.12143388390541077
153c813e,1.0
5605d58b,0.7909621000289917
642ca396,6.773873906240624e-07
d32d72c0,0.4195331037044525
16646a17,0.9998437166213989
384074af,0.8388338088989258
69bf1e8c,0.12515200674533844
9e90a054,0.372992604970932
89dbe7f7,0.9999059438705444
dbd27d22,0.5583874583244324
a2ea1561,0.5900683999061584
d63402af,0.34003791213035583
1ac8bb92,1.0
8beffca5,0.0368550606071949
46741f3e,0.05838727205991745
e5ee6aa7,0.46324029564857483
5ecd892b,0.8412693738937378
69892166,2.42727946897503e-05
2f725a81,0.00041141523979604244
810abfe4,2.862919124535027e-30
e6f973e6,0.5001413822174072
c60a5c46,0.001741153420880437
c42b9e08,6.664212560281157e-05
c3f00c23,0.9999996423721313
5307fdb8,0.9855414032936096
3e4f005e,7.972617233065193e-09
4a4cc2e0,0.9591174125671387
9bdd88d1,7.925521987045297e-21
0d832bed,1.316083853453165e-06
14a134fa,1.4125151048816065e-10
78a41676,6.67800267395522e-15
0bd4658e,0.0005106563912704587
4a311bb0,0.29668599367141724
f939c817,0.7344366908073425
956adc4d,0.9999891519546509
f8a119f5,0.5661446452140808
61faa1ad,0.9982045888900757
6725eb3e,0.269521027803421
17b3a8fd,8.801906252464686e-12
49a88dfc,2.081408233701315e-13
2d6ec645,0.24030287563800812
0d4d77ba,0.3840125501155853
3ee672a2,0.9999998807907104
738b41fd,0.35592085123062134
f7fb320d,0.49665239453315735
b42fad18,7.693861648984377e-18
4ab8b00a,0.6557292342185974
f7870f2b,0.003952875733375549
4978666a,0.4057027995586395
f1b0d6c7,4.503984406368047e-16
5642407f,2.428932930342853e-05
36d4ff92,0.9995808005332947
4139aba2,0.7439595460891724
7585ce58,0.0851629227399826
33e25984,0.9999982118606567
ac46f3c9,0.003113750135526061
fc34a5b8,0.5209445357322693
85c36a8f,0.4149656295776367
b2d8a426,0.0002340858191018924
13ec60d1,0.9795714616775513
9d440f42,0.16065028309822083
1c0a891e,0.510404109954834
981c3bc3,0.9999998807907104
295604f4,0.599548876285553
16ca16c3,4.444149089977145e-05
b4dda837,0.015309409238398075
88d088ef,3.982614771302906e-08
1b4fa160,0.5525617003440857
f371bd82,9.11872266442515e-05
b130a0b7,0.9998583793640137
ebf1de82,0.05352102592587471
01e651c3,0.9228674173355103
51b1fecc,0.9856976270675659
fa635a31,1.0
97b7d789,0.9690350294113159
2f598053,0.00021028550690971315
c0e3e148,0.006603245157748461
cfa175a8,0.0011685631470754743
3d7e09d8,0.9883235692977905
44a13d1b,0.9960909485816956
c66b0948,0.5900841951370239
976a6d64,2.039065520875738e-06
8bbd8909,0.3700464069843292
522890fd,0.9000820517539978
f23a3b95,0.11192991584539413
680039dc,0.7972370386123657
